race_date,meet,race_no,weather,track_condition,race_day_no,race_time,grade,distance_m,burden_type,race_name,rating_condition,age_sex_condition,rank,horse_no,horse_name,origin,sex,age,weight,rating,jockey,trainer,owner,margin,body_weight,win_odds,place_odds,equipment
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,6,12,타이거온더아일,미,거,7세,54,,김귀배,이왕언,진교원,1¼,423(1),195.3,23.6,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,7,04,클래스매스터,뉴,거,4세,56,,김혜성,지용훈,조용학,1¾,479(17),5.8,1.9,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,8,13,팬더,뉴,수,4세,53,,김명근,정지은,이부용,목,427(5),177.7,19.6,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,9,09,신왕비,뉴,암,5세,55,,김동철,최영주,신항철,¾,471(-3),18.4,2.8,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,10,11,캐논보이,호,거,5세,54,,고홍석,고옥봉,김용문,1¼,459(5),267.3,35.9,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,11,08,금사담,호,암,5세,52,,정평수,권세창,신영균,1¾,449(8),194.8,18.0,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,12,03,브레이브헌터,호,암,7세,48,,김동균,최혜식,함흥정,1¼,445(1),20.7,3.7,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,13,05,신화통일,뉴,암,5세,53,,임대규,김일성,조승민,1,435(-10),86.2,6.9,
2000-01-08,서울,11,맑음,다습,제 1일,17:10,4군,1400M,별정Ⅰ-C,일반,"1,200만원이하",연령오픈,14,01,라이트더카즈,미,거,7세,52,,고성이,곽영효,윤영기,3,402(3),147.6,13.4,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,1,04,팡팡일주,한,수,3세,55,,천창기,서범석,신준수,,466(-2),3.5,1.2,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,2,09,만복이,한,수,3세,55,,윤기정,이왕언,이영서,목,452(-2),7.0,1.7,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,3,05,백두영봉,한,암,3세,54,,조용배,지용철,양장운,5,485(-2),44.0,4.5,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,4,08,썬더,한,수,3세,55,,김효섭,하재흥,김영수,목,453(-4),13.0,2.2,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,5,10,솔밭,한,수,3세,55,,송석헌,양재철,박현종,½,476(5),1.7,1.2,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,6,06,기림,한,암,3세,53,,강태현,김명국,박양호,1,412(-8),9.4,2.0,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,7,02,뛰어나라,한,수,3세,55,,방춘식,김정진,류중하,3,469(3),216.7,17.1,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,8,03,로얄,한,암,3세,53,,권진환,정찬근,박엽래,2,465(-2),262.4,15.5,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,9,07,산과들,한,수,3세,55,,임대규,박원덕,박환창,1¾,444(8),90.7,9.0,
2000-01-09,서울,1,맑음,다습,제 2일,11:00,국3,1200M,마령,일반,900만원이하,3세,10,01,태극무공,한,수,3세,55,,김창옥,배대선,최효순,43,440(-6),106.5,12.5,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,1,04,파워벨모나,뉴,암,3세,54,,윤기정,황의성,인치동,,414(0),5.1,2.0,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,2,09,톨루렉스,미,거,5세,57,,안병기,김병용,김재기,2,482(2),12.4,3.1,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,3,03,칠성보도,뉴,암,3세,51,,김동균,김정진,최명균,½,431(-3),4.4,1.5,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,4,01,새로운꿈,뉴,암,3세,54,,우창구,이종구,이영웅,1,419(10),18.4,4.5,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,5,11,킹즈초이스,뉴,암,3세,53,,강태현,신우철,김남호,1,437(-5),10.0,2.8,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,6,07,쌘돌이,뉴,수,5세,54,,황순도,강석철,이종현,3,420(-3),23.6,5.2,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,7,05,한라용사,뉴,암,4세,52,,이준철,김대근,강덕종,½,397(-2),6.9,2.4,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,7,06,무패전승,한,암,4세,52,,권진환,정찬근,박엽래,동착,351(-2),124.7,13.2,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,9,08,감사패,호,거,6세,56,,서영석,김춘근,김상태,2,447(3),94.4,24.9,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,10,12,문중연,뉴,암,3세,54,,민용기,김점오,박성봉,2,448(9),3.9,1.7,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,11,10,붉은악마,뉴,암,5세,52,,원정일,김명국,김이석,½,410(-6),129.3,25.1,
2000-01-09,서울,2,맑음,다습,제 2일,11:30,5군,1000M,마령,일반,400만원이하,연령오픈,12,02,풍양현,호,수,3세,52,,이주용,지용훈,이문철,1¾,438(-4),8.1,2.9,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,1,06,삼존불,한,수,3세,55,,홍성호,박덕준,백운창,,495(4),1.1,1.0,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,2,12,믿음,한,암,3세,53,,강태현,신우철,이수근,2,410(9),4.5,1.4,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,3,11,일등만세,한,수,3세,55,,정호익,김양선,노승구,1½,474(1),66.3,3.7,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,4,09,인해,한,수,3세,54,,권진환,정찬근,원흥순,¾,471(-8),19.1,1.6,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,5,05,한길,한,거,3세,55,,문제복,박대흥,최애식,3,430(-7),97.6,5.5,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,6,01,길몽,한,암,3세,54,,최기홍,정지은,노환영,½,444(-3),80.5,4.6,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,7,03,큰소리,한,수,3세,55,,강병은,강승영,이기동,머리,473(-13),207.6,13.6,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,8,02,황금화살,한,암,3세,54,,임대규,김일성,이종복,목,413(4),18.0,1.9,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,9,10,돌격대,한,수,3세,55,,송석헌,양재철,심상춘,8,446(-9),323.8,14.2,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,10,04,연천봉,한,수,3세,55,,강명준,김명국,이재효,½,438(-3),477.5,42.6,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,11,08,꿈나래,한,암,3세,53,,문정균,이희영,이성림,1¼,410(11),556.7,30.8,
2000-01-09,서울,3,맑음,다습,제 2일,12:00,국3,1000M,마령,일반,900만원이하,3세,12,07,탐루리,한,암,3세,51,,최인형,강종문,문신규,2½,423(5),433.6,21.5,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,1,10,마이버디,한,거,5세,57,,신형철,강윤식,김삼섭,,468(-2),13.1,2.5,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,2,09,후폭풍,한,암,4세,52,,이정선,최영주,권영원,1¾,456(-8),56.3,7.1,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,3,07,신씨네,한,수,4세,54,,황순도,강석철,신동호,1,479(7),9.9,2.0,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,4,12,필암서원,한,암,5세,52,,김명근,정지은,홍범기,1,436(2),75.3,9.3,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,5,14,★작은희망,한,암,5세,52,,하무선,박원덕,박환창,1,417(-3),53.2,5.9,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,6,06,운수대통,한,암,4세,55,,민용기,김점오,김순창,½,446(5),1.6,1.1,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,7,02,신단수,한,거,4세,57,,김옥성,김재복,김희라,½,478(11),3.2,1.4,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,8,01,대야망,한,거,4세,57,,김효섭,윤종현,심재식,코,430(-3),83.6,9.1,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,9,04,금탑,한,암,4세,55,,김태경,박종곤,곽영진,2½,419(-1),78.3,7.0,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,10,13,대구,한,암,4세,55,,문제복,박대흥,조영훈,1,399(-8),251.1,19.2,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,11,03,금강초롱,한,암,5세,52,,이영우,김일성,강태은,코,433(7),264.3,33.7,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,12,08,벅찬감동,한,거,4세,57,,양희진,서범석,강신호,3,406(-6),22.1,3.7,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,13,05,흑광,한,암,5세,55,,정승수,윤종현,이동호,2,389(-6),93.0,10.2,
2000-01-09,서울,4,맑음,다습,제 2일,12:50,국3,1200M,마령,일반,900만원이하,4세이상,14,11,이김승,한,수,4세,57,,장세한,박진호,강승렴,½,426(0),58.7,6.6,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,1,04,그린맥,뉴,거,3세,55,,장세한,박진호,박정기,,450(-4),1.8,1.1,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,2,05,스트로스케어크로,호,암,5세,55,,김성현,임형규,이기선,3,406(-14),12.3,2.9,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,3,01,커런시캐쉬,호,암,4세,55,,이성일,박원선,최상경,½,467(-2),3.6,1.5,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,4,06,캐비아,뉴,거,4세,55,,신대전,김윤섭,이종휘,1,438(-2),12.5,2.2,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,5,07,가공,호,암,7세,51,,이종섭,이종구,박흥길,½,422(-1),66.1,8.4,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,6,03,탑킹,뉴,거,4세,57,,김효섭,윤종현,김인영,머리,430(-1),7.3,1.9,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,7,14,★더블어라운드,미,암,7세,53,,강태현,이희영,곽영필,1,413(2),109.4,8.3,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,8,08,레이디린다,호,암,6세,54,,김재섭,김대근,정몽규,1,420(-8),203.9,18.2,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,9,12,아시안비전,뉴,암,4세,55,,김옥성,김재복,이규갑,목,418(-2),12.0,2.7,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,10,13,굿에이스,호,암,5세,52,,윤태혁,박덕준,김영철,3,445(-6),229.8,26.4,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,11,02,저지스타,미,거,7세,56,,한유영,한일영,대한사료,1¼,376(-1),234.6,44.9,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,12,11,아이오나즈플레저,뉴,암,5세,55,,배휴준,임형규,권양순,2½,447(-2),200.6,15.8,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,13,09,상대무적,한,암,6세,49,,이영우,이인호,이종덕,½,471(-2),186.2,19.9,
2000-01-09,서울,5,흐림,다습,제 2일,13:50,4군,1200M,별정Ⅰ-A,일반,"1,200만원이하",연령오픈,14,10,팬디스도터,뉴,암,6세,51,,이준철,장두천,최상섭,3,442(4),386.8,60.0,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,1,09,러브이즈블라인드,뉴,암,4세,57,,조용배,지용철,김채겸,,473(-3),1.3,1.1,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,2,11,드레스틴골드,뉴,암,4세,56,,김태경,박종곤,김진엽,6,441(-1),28.7,2.4,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,3,07,강심장,뉴,거,4세,54,,이준철,김대근,정몽규,½,431(-2),28.6,3.2,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,4,03,센터네리워크,호,암,5세,54,,권진환,정찬근,박엽래,목,468(-3),13.3,1.8,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,5,01,리더,뉴,거,8세,50,,하무선,지용훈,김연호,¾,415(1),268.4,19.4,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,6,04,청악산,뉴,거,6세,52,,이정선,이희영,김인영,목,420(-1),401.6,54.5,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,7,06,마셀리,뉴,암,4세,55,,박윤규,곽영효,전덕순,½,439(-6),3.3,1.4,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,8,10,베틀산,한,암,4세,53,,고성이,배대선,이수홍,1¼,397(-1),53.1,4.1,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,9,05,올스피드,뉴,암,6세,51,,김옥성,김재복,김종한,목,439(7),379.8,26.3,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,10,14,★요단강,호,암,6세,52,,임대규,장두천,천병득,1,437(-3),404.4,16.1,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,11,02,포추닛스위티,미,암,6세,48,,박명진,강윤식,인원식,2,414(-2),87.3,7.1,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,12,12,미즈포인트브레익,미,암,6세,52,,박을운,고옥봉,오일랑,3,424(10),367.8,19.7,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,13,08,고명딸,호,암,6세,51,,김동철,최상식,박기흥,4,436(0),833.8,68.0,
2000-01-09,서울,6,흐림,다습,제 2일,14:20,3군,1400M,별정Ⅰ-C,일반,"2,300만원이하",연령오픈,14,13,★핸섬다이아몬드,미,수,6세,54,,서영석,김춘근,서준모,1,467(7),91.5,5.1,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,1,05,대복,한,수,4세,52,,김창옥,배대선,박희주,,461(1),33.5,3.4,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,2,02,우리두리,한,암,4세,53,,우창구,지용철,송석근,7,486(4),29.4,3.6,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,3,01,명문가족,한,암,4세,54.5,,김효섭,박종곤,정봉태,¾,459(14),2.3,1.3,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,4,07,프리지어,한,암,4세,50,,김동균,김정진,유성희,1¾,485(-1),51.3,5.9,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,5,09,만복래,한,암,5세,51,,최기홍,정지은,조태철,¾,427(-12),114.5,7.9,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,6,04,낙조대,한,암,5세,53,,김재섭,김대근,강덕종,1,469(-1),29.1,3.6,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,7,12,보람이,한,거,4세,56.5,,방춘식,홍순철,선재훈,4,433(4),1.9,1.2,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,8,11,빛나는별,한,암,4세,54,,문정균,박흥진,유준환,4,399(-2),10.1,2.2,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,9,06,반구정,한,암,4세,54,,윤기정,황의성,,½,423(1),36.2,3.6,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,10,03,선체이서,한,거,4세,50,,고성이,박원선,임성재,1,459(-2),269.5,34.7,
2000-01-09,서울,7,흐림,다습,제 2일,14:50,국2,1800M,핸디캡,일반,"2,000만원이하",연령오픈,11,10,천태산,한,거,5세,53,,임대규,김명국,이재효,6,457(3),71.5,5.4,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,1,06,오선지,호,거,6세,56,,김효섭,권세창,김순주,,447(4),18.4,3.0,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,2,10,슬릭애즈어캣,미,암,6세,52,,고성이,배대선,이수홍,1,439(-1),10.9,2.3,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,3,08,콤비네이션,호,거,6세,58,,강태현,신우철,권영탁,1,462(5),1.4,1.1,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,4,07,능소능대,호,거,8세,53,,하무선,김문갑,김익영,2,451(-6),33.8,4.3,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,5,04,젊은태양,뉴,암,6세,54,,조용배,지용철,이수길,1¼,423(4),78.8,6.8,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,6,05,댄신브래스,미,거,7세,56,,김옥성,김재복,김한영,¾,414(-3),49.1,4.6,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,7,09,알밤,뉴,암,6세,54,,김창옥,하재흥,이중연,2½,449(-1),105.0,9.3,
2000-01-09,서울,8,흐림,다습,제 2일,15:20,1군,1900M,별정Ⅰ-A,일반,오픈,연령오픈,8,03,덮곡,뉴,거,7세,56,,이성일,박원선,양재열,½,451(5),21.1,3.2,
